source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
KEGG,KEGG:04140,Autophagy - animal,0.0031811068802680654,True,Autophagy - animal,165,34,6,8484,0.17647058823529413,0.03636363636363636,query_1,['KEGG:00000']
GO:BP,GO:0030182,neuron differentiation,0.00333944119195446,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",1431,35,12,21031,0.34285714285714286,0.008385744234800839,query_1,"['GO:0030154', 'GO:0048699']"
MIRNA,MIRNA:hsa-miR-34b-3p,hsa-miR-34b-3p,0.0034060140171102236,True,hsa-miR-34b-3p,203,35,6,14819,0.17142857142857143,0.029556650246305417,query_1,['MIRNA:000000']
GO:BP,GO:0038127,ERBB signaling pathway,0.003428067878176922,True,"""The series of molecular signals initiated by binding of a ligand to a member of the ERBB family of receptor tyrosine kinases on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:jc, PMID:16460914, Wikipedia:ErbB]",124,35,5,21031,0.14285714285714285,0.04032258064516129,query_1,['GO:0007169']
GO:BP,GO:1903798,regulation of miRNA processing,0.003509218974266279,True,"""Any process that modulates the frequency, rate or extent of microRNA processing."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22269326]",15,35,3,21031,0.08571428571428572,0.2,query_1,"['GO:0035196', 'GO:0070920']"
GO:BP,GO:0097191,extrinsic apoptotic signaling pathway,0.003512868737343181,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]",228,35,6,21031,0.17142857142857143,0.02631578947368421,query_1,"['GO:0007166', 'GO:0097190']"
GO:BP,GO:0050778,positive regulation of immune response,0.0035312331901069358,True,"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",718,35,9,21031,0.2571428571428571,0.012534818941504178,query_1,"['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']"
GO:BP,GO:0060688,regulation of morphogenesis of a branching structure,0.003547424918718752,True,"""Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."" [GOC:dph]",54,35,4,21031,0.11428571428571428,0.07407407407407407,query_1,"['GO:0001763', 'GO:0022603', 'GO:0051239']"
HP,HP:0002579,Gastrointestinal dysmotility,0.0035604600663622,True,"Abnormal intestinal contractions, such as spasms and intestinal paralysis, related to the loss of the ability of the gut to coordinate muscular activity because of endogenous or exogenous causes.",105,31,7,4958,0.22580645161290322,0.06666666666666667,query_1,['HP:0030895']
WP,WP:WP4018,Clear cell renal cell carcinoma pathways,0.0035712787361063484,True,Clear cell renal cell carcinoma pathways,85,35,5,8286,0.14285714285714285,0.058823529411764705,query_1,['WP:000000']
GO:BP,GO:0051129,negative regulation of cellular component organization,0.0035719256279306178,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",719,35,9,21031,0.2571428571428571,0.012517385257301807,query_1,"['GO:0016043', 'GO:0048523', 'GO:0051128']"
HP,HP:0100526,Neoplasm of the lung,0.00360556013902443,True,Tumor of the lung.,67,31,6,4958,0.1935483870967742,0.08955223880597014,query_1,"['HP:0002088', 'HP:0100606']"
HP,HP:0012718,Abnormal gastrointestinal tract morphology,0.003611634455166685,True,Abnormal structure of the gastrointestinal tract.,980,31,18,4958,0.5806451612903226,0.018367346938775512,query_1,"['HP:0011024', 'HP:0025033']"
REAC,REAC:R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.003657285225562602,True,SUMO E3 ligases SUMOylate target proteins,170,33,6,10842,0.18181818181818182,0.03529411764705882,query_1,['REAC:R-HSA-2990846']
GO:BP,GO:0002761,regulation of myeloid leukocyte differentiation,0.0037096184256739427,True,"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]",126,35,5,21031,0.14285714285714285,0.03968253968253968,query_1,"['GO:0002573', 'GO:0045637', 'GO:1902105']"
GO:BP,GO:0002253,activation of immune response,0.003744814430500942,True,"""Any process that initiates an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",531,35,8,21031,0.22857142857142856,0.015065913370998116,query_1,"['GO:0002376', 'GO:0050778']"
GO:BP,GO:0001649,osteoblast differentiation,0.003789265344915296,True,"""The process whereby a relatively unspecialized cell acquires the specialized features of an osteoblast, a mesodermal or neural crest cell that gives rise to bone."" [CL:0000062, GO_REF:0000034, GOC:jid]",231,35,6,21031,0.17142857142857143,0.025974025974025976,query_1,"['GO:0001503', 'GO:0030154']"
GO:BP,GO:0048146,positive regulation of fibroblast proliferation,0.003821144478091017,True,"""Any process that activates or increases the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]",55,35,4,21031,0.11428571428571428,0.07272727272727272,query_1,"['GO:0008284', 'GO:0048144', 'GO:0048145']"
GO:BP,GO:0001836,release of cytochrome c from mitochondria,0.003821144478091017,True,"""The process that results in the movement of cytochrome c from the mitochondrial intermembrane space into the cytosol, which is part of the apoptotic signaling pathway and leads to caspase activation."" [GOC:add, GOC:mah, GOC:mtg_apoptosis, ISBN:0721639976, PMID:12925707, PMID:9560217]",55,35,4,21031,0.11428571428571428,0.07272727272727272,query_1,"['GO:0008637', 'GO:0097190']"
MIRNA,MIRNA:hsa-miR-10b-5p,hsa-miR-10b-5p,0.003824899804099928,True,hsa-miR-10b-5p,319,35,7,14819,0.2,0.0219435736677116,query_1,['MIRNA:000000']
GO:MF,GO:0008270,zinc ion binding,0.0038815260029439916,True,"""Binding to a zinc ion (Zn)."" [GOC:ai]",847,35,9,20212,0.2571428571428571,0.010625737898465172,query_1,['GO:0046914']
GO:MF,GO:0003676,nucleic acid binding,0.004025419740847782,True,"""Binding to a nucleic acid."" [GOC:jl]",5491,35,22,20212,0.6285714285714286,0.004006556182844655,query_1,['GO:0097159']
HP,HP:0030895,Abnormal gastrointestinal motility,0.004044164079620701,True,An anomaly of the muscular contractions that propel food though the gastrointestinal tract.,107,31,7,4958,0.22580645161290322,0.06542056074766354,query_1,['HP:0012719']
WP,WP:WP364,IL6 signaling pathway,0.004068125443851331,True,IL6 signaling pathway,43,35,4,8286,0.11428571428571428,0.09302325581395349,query_1,['WP:000000']
GO:MF,GO:0001091,RNA polymerase II general transcription initiation factor binding,0.004099238644746967,True,"""Binding to a basal RNA polymerase II transcription factor, any of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II and defined as a basal or general transcription factor."" [GOC:txnOH, PMID:16858867]",25,35,3,20212,0.08571428571428572,0.12,query_1,"['GO:0001099', 'GO:0140296']"
GO:BP,GO:2000117,negative regulation of cysteine-type endopeptidase activity,0.0041102276880304696,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cysteine-type endopeptidase activity."" [GOC:obol, GOC:yaf]",56,35,4,21031,0.11428571428571428,0.07142857142857142,query_1,"['GO:0010951', 'GO:2000116']"
MIRNA,MIRNA:hsa-miR-26a-5p,hsa-miR-26a-5p,0.004142898984760586,True,hsa-miR-26a-5p,457,35,8,14819,0.22857142857142856,0.0175054704595186,query_1,['MIRNA:000000']
GO:BP,GO:0007160,cell-matrix adhesion,0.004185193138968485,True,"""The binding of a cell to the extracellular matrix via adhesion molecules."" [GOC:hb]",235,35,6,21031,0.17142857142857143,0.02553191489361702,query_1,['GO:0031589']
GO:BP,GO:2001234,negative regulation of apoptotic signaling pathway,0.0042892763096431955,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",236,35,6,21031,0.17142857142857143,0.025423728813559324,query_1,"['GO:0009968', 'GO:0043066', 'GO:0097190', 'GO:2001233']"
HP,HP:0010784,Uterine neoplasm,0.004293509868518165,True,A tumor (abnormal growth of tissue) of the uterus.,69,31,6,4958,0.1935483870967742,0.08695652173913043,query_1,"['HP:0031105', 'HP:0033020']"
GO:BP,GO:0050863,regulation of T cell activation,0.004311407394817241,True,"""Any process that modulates the frequency, rate or extent of T cell activation."" [GOC:ai]",374,35,7,21031,0.2,0.01871657754010695,query_1,"['GO:0042110', 'GO:0051249']"
GO:BP,GO:0045475,locomotor rhythm,0.004314111532316487,True,"""The rhythm of the locomotor activity of an organism during its 24 hour activity cycle."" [GOC:go_curators]",16,35,3,21031,0.08571428571428572,0.1875,query_1,"['GO:0007626', 'GO:0048512']"
GO:BP,GO:0070920,regulation of regulatory ncRNA processing,0.004314111532316487,True,"""Any process that modulates the frequency, rate or extent of regulatory non-coding RNA processing."" [GOC:mah]",16,35,3,21031,0.08571428571428572,0.1875,query_1,"['GO:0051252', 'GO:0060966', 'GO:0070918']"
GO:BP,GO:0045667,regulation of osteoblast differentiation,0.0043272410817597525,True,"""Any process that modulates the frequency, rate or extent of osteoblast differentiation."" [GOC:go_curators]",130,35,5,21031,0.14285714285714285,0.038461538461538464,query_1,"['GO:0001649', 'GO:0045595']"
MIRNA,MIRNA:hsa-miR-34b-5p,hsa-miR-34b-5p,0.004418349159786208,True,hsa-miR-34b-5p,122,35,5,14819,0.14285714285714285,0.040983606557377046,query_1,['MIRNA:000000']
KEGG,KEGG:05152,Tuberculosis,0.004424007459089911,True,Tuberculosis,175,34,6,8484,0.17647058823529413,0.03428571428571429,query_1,['KEGG:00000']
REAC,REAC:R-HSA-2990846,SUMOylation,0.004459367141750221,True,SUMOylation,176,33,6,10842,0.18181818181818182,0.03409090909090909,query_1,['REAC:R-HSA-597592']
REAC,REAC:R-HSA-109581,Apoptosis,0.004459367141750221,True,Apoptosis,176,33,6,10842,0.18181818181818182,0.03409090909090909,query_1,['REAC:R-HSA-5357801']
HP,HP:0100568,Neoplasm of the endocrine system,0.004502125347994896,True,A tumor (abnormal growth of tissue) of the endocrine system.,156,31,8,4958,0.25806451612903225,0.05128205128205128,query_1,"['HP:0000818', 'HP:0011793']"
HP,HP:0008069,Neoplasm of the skin,0.00452641115337142,True,A tumor (abnormal growth of tissue) of the skin.,211,31,9,4958,0.2903225806451613,0.04265402843601896,query_1,"['HP:0000951', 'HP:0011793']"
MIRNA,MIRNA:hsa-miR-4691-3p,hsa-miR-4691-3p,0.004597787650393763,True,hsa-miR-4691-3p,123,35,5,14819,0.14285714285714285,0.04065040650406504,query_1,['MIRNA:000000']
GO:BP,GO:0051345,positive regulation of hydrolase activity,0.004625714571181611,True,"""Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]",378,35,7,21031,0.2,0.018518518518518517,query_1,"['GO:0043085', 'GO:0051336']"
GO:MF,GO:0003707,nuclear steroid receptor activity,0.004628423596609536,True,"""Combining with a steroid hormone and transmitting the signal within the cell to initiate a change in cell activity or function."" [GOC:signaling, PMID:14708019]",26,35,3,20212,0.08571428571428572,0.11538461538461539,query_1,['GO:0038023']
GO:BP,GO:0051384,response to glucocorticoid,0.004664959798073741,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucocorticoid stimulus. Glucocorticoids are hormonal C21 corticosteroids synthesized from cholesterol with the ability to bind with the cortisol receptor and trigger similar effects. Glucocorticoids act primarily on carbohydrate and protein metabolism, and have anti-inflammatory effects."" [GOC:ai, PMID:9884123]",132,35,5,21031,0.14285714285714285,0.03787878787878788,query_1,['GO:0031960']
WP,WP:WP1772,Apoptosis modulation and signaling,0.004713120905002522,True,Apoptosis modulation and signaling,90,35,5,8286,0.14285714285714285,0.05555555555555555,query_1,['WP:000000']
GO:BP,GO:0060135,maternal process involved in female pregnancy,0.004736685972738964,True,"""A reproductive process occurring in the mother that allows an embryo or fetus to develop within it."" [GOC:dph]",58,35,4,21031,0.11428571428571428,0.06896551724137931,query_1,"['GO:0007565', 'GO:0048609']"
HP,HP:0100879,Enlarged ovaries,0.004738938919246183,True,Enlarged ovaries,18,31,4,4958,0.12903225806451613,0.2222222222222222,query_1,['HP:0031065']
GO:BP,GO:0030218,erythrocyte differentiation,0.0048414170939550675,True,"""The process in which a myeloid precursor cell acquires specializes features of an erythrocyte."" [GOC:mah]",133,35,5,21031,0.14285714285714285,0.03759398496240601,query_1,"['GO:0030099', 'GO:0034101']"
GO:BP,GO:0034599,cellular response to oxidative stress,0.004959126873550378,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:mah]",242,35,6,21031,0.17142857142857143,0.024793388429752067,query_1,"['GO:0006979', 'GO:0062197']"
WP,WP:WP2355,Corticotropin releasing hormone signaling pathway,0.00497206622877415,True,Corticotropin releasing hormone signaling pathway,91,35,5,8286,0.14285714285714285,0.054945054945054944,query_1,['WP:000000']
GO:BP,GO:0046686,response to cadmium ion,0.0050751825743774485,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."" [GOC:ai]",59,35,4,21031,0.11428571428571428,0.06779661016949153,query_1,['GO:0010038']
WP,WP:WP2435,Quercetin and Nf kB AP 1 induced apoptosis,0.005172089178780783,True,Quercetin and Nf kB AP 1 induced apoptosis,16,35,3,8286,0.08571428571428572,0.1875,query_1,['WP:000000']
WP,WP:WP4970,Galanin receptor pathway,0.005172089178780783,True,Galanin receptor pathway,16,35,3,8286,0.08571428571428572,0.1875,query_1,['WP:000000']
GO:BP,GO:0043217,myelin maintenance,0.0052325880243768615,True,"""The process of preserving the structure and function of mature myelin. This includes maintaining the compact structure of myelin necessary for its electrical insulating characteristics as well as the structure of non-compact regions such as Schmidt-Lantermann clefts and paranodal loops. This does not include processes responsible for maintaining the nodes of Ranvier, which are not part of the myelin sheath."" [GOC:dgh]",17,35,3,21031,0.08571428571428572,0.17647058823529413,query_1,"['GO:0007009', 'GO:0042552']"
GO:BP,GO:0033599,regulation of mammary gland epithelial cell proliferation,0.0052325880243768615,True,"""Any process that modulates the frequency, rate or extent of mammary gland epithelial cell proliferation."" [GOC:mah]",17,35,3,21031,0.08571428571428572,0.17647058823529413,query_1,"['GO:0033598', 'GO:0050678']"
WP,WP:WP23,B cell receptor signaling pathway,0.005241925562320976,True,B cell receptor signaling pathway,92,35,5,8286,0.14285714285714285,0.05434782608695652,query_1,['WP:000000']
WP,WP:WP4566,Translation inhibitors in chronically activated PDGFRA cells,0.005331153492076862,True,Translation inhibitors in chronically activated PDGFRA cells,46,35,4,8286,0.11428571428571428,0.08695652173913043,query_1,['WP:000000']
WP,WP:WP2038,Microtubule cytoskeleton regulation,0.005331153492076862,True,Microtubule cytoskeleton regulation,46,35,4,8286,0.11428571428571428,0.08695652173913043,query_1,['WP:000000']
GO:MF,GO:0140677,molecular function activator activity,0.005351200626144036,True,"""A molecular function regulator that activates or increases the activity of its target via non-covalent binding that does not result in covalent modification to the target."" [GOC:curators]",1124,35,10,20212,0.2857142857142857,0.008896797153024912,query_1,['GO:0098772']
GO:BP,GO:0050680,negative regulation of epithelial cell proliferation,0.005402494926826757,True,"""Any process that stops, prevents or reduces the rate or extent of epithelial cell proliferation."" [GOC:ai]",136,35,5,21031,0.14285714285714285,0.03676470588235294,query_1,"['GO:0008285', 'GO:0050673', 'GO:0050678']"
GO:BP,GO:0032731,positive regulation of interleukin-1 beta production,0.005431285765332587,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",60,35,4,21031,0.11428571428571428,0.06666666666666667,query_1,"['GO:0032611', 'GO:0032651', 'GO:0032732']"
GO:BP,GO:0050767,regulation of neurogenesis,0.0054964187714927676,True,"""Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system."" [GOC:ai]",388,35,7,21031,0.2,0.01804123711340206,query_1,"['GO:0022008', 'GO:0051960', 'GO:0060284']"
GO:BP,GO:0050870,positive regulation of T cell activation,0.0055804521281691034,True,"""Any process that activates or increases the frequency, rate or extent of T cell activation."" [GOC:ai]",247,35,6,21031,0.17142857142857143,0.024291497975708502,query_1,"['GO:0042110', 'GO:0050863', 'GO:0051251', 'GO:1903039']"
GO:BP,GO:0000086,G2/M transition of mitotic cell cycle,0.005804091764759378,True,"""The mitotic cell cycle transition by which a cell in G2 commits to M phase. The process begins when the kinase activity of M cyclin/CDK complex reaches a threshold high enough for the cell cycle to proceed. This is accomplished by activating a positive feedback loop that results in the accumulation of unphosphorylated and active M cyclin/CDK complex."" [GOC:mtg_cell_cycle]",138,35,5,21031,0.14285714285714285,0.036231884057971016,query_1,"['GO:0044772', 'GO:0044839']"
MIRNA,MIRNA:hsa-let-7a-5p,hsa-let-7a-5p,0.005828657268933619,True,hsa-let-7a-5p,637,35,9,14819,0.2571428571428571,0.0141287284144427,query_1,['MIRNA:000000']
REAC,REAC:R-HSA-8934593,Regulation of RUNX1 Expression and Activity,0.005851933801395698,True,Regulation of RUNX1 Expression and Activity,17,33,3,10842,0.09090909090909091,0.17647058823529413,query_1,['REAC:R-HSA-8878171']
KEGG,KEGG:04725,Cholinergic synapse,0.005895820089730202,True,Cholinergic synapse,113,34,5,8484,0.14705882352941177,0.04424778761061947,query_1,['KEGG:00000']
GO:BP,GO:0006979,response to oxidative stress,0.005980725258191183,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]",393,35,7,21031,0.2,0.017811704834605598,query_1,['GO:0006950']
HP,HP:0033020,Female reproductive system neoplasm,0.005991537089190393,True,A neoplasm that affects the female reproductive system.,73,31,6,4958,0.1935483870967742,0.0821917808219178,query_1,['HP:0010787']
HP,HP:0001004,Lymphedema,0.005991537089190393,True,Localized fluid retention and tissue swelling caused by a compromised lymphatic system.,73,31,6,4958,0.1935483870967742,0.0821917808219178,query_1,['HP:0000969']
GO:BP,GO:0031347,regulation of defense response,0.006133960410883946,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",768,35,9,21031,0.2571428571428571,0.01171875,query_1,"['GO:0006952', 'GO:0080134']"
GO:BP,GO:1904019,epithelial cell apoptotic process,0.006228799474312703,True,"""Any apoptotic process in an epithelial cell."" [GO_REF:0000085, GOC:TermGenie, PMID:19137015]",140,35,5,21031,0.14285714285714285,0.03571428571428571,query_1,['GO:0006915']
WP,WP:WP437,EGF EGFR signaling pathway,0.006235792337399348,True,EGF EGFR signaling pathway,158,35,6,8286,0.17142857142857143,0.0379746835443038,query_1,['WP:000000']
WP,WP:WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,0.006262219839567672,True,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,17,35,3,8286,0.08571428571428572,0.17647058823529413,query_1,['WP:000000']
WP,WP:WP3859,TGF beta signaling in thyroid cells for epithelial mesenchymal transition,0.006262219839567672,True,TGF beta signaling in thyroid cells for epithelial mesenchymal transition,17,35,3,8286,0.08571428571428572,0.17647058823529413,query_1,['WP:000000']
GO:BP,GO:0050900,leukocyte migration,0.006288071060906638,True,"""The movement of a leukocyte within or between different tissues and organs of the body."" [GOC:add, ISBN:0781735149, PMID:14680625, PMID:14708592, PMID:7507411, PMID:8600538]",396,35,7,21031,0.2,0.017676767676767676,query_1,"['GO:0002376', 'GO:0016477']"
KEGG,KEGG:04370,VEGF signaling pathway,0.006295513343547219,True,VEGF signaling pathway,59,34,4,8484,0.11764705882352941,0.06779661016949153,query_1,['KEGG:00000']
GO:BP,GO:0001101,response to acid chemical,0.006450114962809576,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of a dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:go_curators, GOC:rn]",141,35,5,21031,0.14285714285714285,0.03546099290780142,query_1,['GO:0042221']
GO:BP,GO:0001817,regulation of cytokine production,0.006467873649125866,True,"""Any process that modulates the frequency, rate, or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",773,35,9,21031,0.2571428571428571,0.01164294954721863,query_1,"['GO:0001816', 'GO:0010468', 'GO:0051239']"
HP,HP:0003003,Colon cancer,0.006489156378640629,True,Colon cancer,42,31,5,4958,0.16129032258064516,0.11904761904761904,query_1,['HP:0100273']
GO:BP,GO:0034101,erythrocyte homeostasis,0.0066775651078852345,True,"""Any process of regulating the production and elimination of erythrocytes within an organism."" [GOC:add, PMID:10694114, PMID:14754397]",142,35,5,21031,0.14285714285714285,0.035211267605633804,query_1,['GO:0002262']
GO:BP,GO:0035270,endocrine system development,0.0066775651078852345,True,"""Progression of the endocrine system over time, from its formation to a mature structure. The endocrine system is a system of hormones and ductless glands, where the glands release hormones directly into the blood, lymph or other intercellular fluid, and the hormones circulate within the body to affect distant organs. The major glands that make up the human endocrine system are the hypothalamus, pituitary, thyroid, parathryoids, adrenals, pineal body, and the reproductive glands which include the ovaries and testes."" [GOC:bf, Wikipedia:Development_of_the_endocrine_system]",142,35,5,21031,0.14285714285714285,0.035211267605633804,query_1,['GO:0048731']
GO:MF,GO:0030284,nuclear estrogen receptor activity,0.006707825932467866,True,"""Combining with estrogen and transmitting the signal within the cell to trigger a change in cell activity or function."" [GOC:signaling, PMID:17615392]",4,35,2,20212,0.05714285714285714,0.5,query_1,['GO:0003707']
MIRNA,MIRNA:hsa-miR-143-3p,hsa-miR-143-3p,0.006775428513789717,True,hsa-miR-143-3p,229,35,6,14819,0.17142857142857143,0.026200873362445413,query_1,['MIRNA:000000']
WP,WP:WP2637,Interleukin 1 IL 1 structural pathway,0.006859935510568696,True,Interleukin 1 IL 1 structural pathway,49,35,4,8286,0.11428571428571428,0.08163265306122448,query_1,['WP:000000']
GO:BP,GO:0001816,cytokine production,0.006889183660814089,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",779,35,9,21031,0.2571428571428571,0.011553273427471117,query_1,"['GO:0010467', 'GO:0032501']"
WP,WP:WP4239,Epithelial to mesenchymal transition in colorectal cancer,0.006930269596345212,True,Epithelial to mesenchymal transition in colorectal cancer,161,35,6,8286,0.17142857142857143,0.037267080745341616,query_1,['WP:000000']
HP,HP:0033799,Abnormal circulating sex hormone concentration,0.0069570916162959495,True,Any deviation from the normal concentration of a sex hormone in the blood circulation,116,31,7,4958,0.22580645161290322,0.0603448275862069,query_1,['HP:0003117']
REAC,REAC:R-HSA-187037,Signaling by NTRK1 (TRKA),0.006988049127181806,True,Signaling by NTRK1 (TRKA),112,33,5,10842,0.15151515151515152,0.044642857142857144,query_1,['REAC:R-HSA-166520']
KEGG,KEGG:04062,Chemokine signaling pathway,0.006990538785390878,True,Chemokine signaling pathway,190,34,6,8484,0.17647058823529413,0.031578947368421054,query_1,['KEGG:00000']
TF,TF:M07297,Factor: MAZ; motif: CCCTCCCYCYN,0.007239801549511018,True,Factor: MAZ; motif: CCCTCCCYCYN,3042,35,17,20045,0.4857142857142857,0.005588428665351742,query_1,['TF:M00000']
GO:BP,GO:0009615,response to virus,0.00740964461902561,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."" [GOC:hb]",406,35,7,21031,0.2,0.017241379310344827,query_1,['GO:0051707']
HP,HP:0007461,Hemangiomatosis,0.007438047299997003,True,Hemangiomatosis,20,31,4,4958,0.12903225806451613,0.2,query_1,['HP:0001028']
WP,WP:WP5174,Ulcerative colitis signaling,0.007492920095941471,True,Ulcerative colitis signaling,18,35,3,8286,0.08571428571428572,0.16666666666666666,query_1,['WP:000000']
WP,WP:WP5342,Pathophysiological roles of DUX4 in FSHD1,0.007492920095941471,True,Pathophysiological roles of DUX4 in FSHD1,18,35,3,8286,0.08571428571428572,0.16666666666666666,query_1,['WP:000000']
GO:BP,GO:1901988,negative regulation of cell cycle phase transition,0.007498262285424655,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",260,35,6,21031,0.17142857142857143,0.023076923076923078,query_1,"['GO:0010948', 'GO:0044770', 'GO:1901987']"
GO:MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",0.0076141599953288425,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [GOC:jl]",697,35,8,20212,0.22857142857142856,0.011477761836441894,query_1,['GO:0016772']
GO:MF,GO:0005515,protein binding,0.007624348964409977,True,"""Binding to a protein."" [GOC:go_curators]",14838,35,35,20212,1.0,0.002358808464752662,query_1,['GO:0005488']
GO:CC,GO:0005737,cytoplasm,0.007629006992065991,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",12345,35,31,22097,0.8857142857142857,0.002511138112596193,query_1,"['GO:0005622', 'GO:0110165']"
GO:BP,GO:0034614,cellular response to reactive oxygen species,0.007651173536958548,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:mah]",146,35,5,21031,0.14285714285714285,0.03424657534246575,query_1,"['GO:0000302', 'GO:0034599', 'GO:1901701']"
GO:MF,GO:0001217,DNA-binding transcription repressor activity,0.007841531489641658,True,"""A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets."" [GOC:txnOH-2018]",332,35,6,20212,0.17142857142857143,0.018072289156626505,query_1,['GO:0003700']
WP,WP:WP3929,Chemokine signaling pathway,0.007951466735262905,True,Chemokine signaling pathway,165,35,6,8286,0.17142857142857143,0.03636363636363636,query_1,['WP:000000']
GO:BP,GO:0032868,response to insulin,0.008009351597839203,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."" [GOC:mah, ISBN:0198506732]",263,35,6,21031,0.17142857142857143,0.022813688212927757,query_1,['GO:0043434']
GO:MF,GO:0019901,protein kinase binding,0.008349939257315739,True,"""Binding to a protein kinase, any enzyme that catalyzes the transfer of a phosphate group, usually from ATP, to a protein substrate."" [GOC:jl]",706,35,8,20212,0.22857142857142856,0.0113314447592068,query_1,['GO:0019900']
GO:BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,0.008451915494573636,True,"""Any process that increases the rate, frequency, or extent of protein serine/threonine kinase activity."" [GOC:mah]",149,35,5,21031,0.14285714285714285,0.03355704697986577,query_1,"['GO:0045860', 'GO:0071900']"
GO:BP,GO:0051051,negative regulation of transport,0.008557456999713048,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",415,35,7,21031,0.2,0.016867469879518072,query_1,"['GO:0006810', 'GO:0048519', 'GO:0051049']"
WP,WP:WP382,MAPK signaling pathway,0.008558908217890978,True,MAPK signaling pathway,246,35,7,8286,0.2,0.028455284552845527,query_1,['WP:000000']
